"site","time","SST"
"OTIS","2009-10-01",0.76171875
"CHSWRR","2009-10-01",0.2354736328125
"CHSWRG","2009-10-01",0.2354736328125
"PSSB","2009-10-01",-0.172149658203125
"PSFB","2009-10-01",-0.172149658203125
"SYSE","2009-10-01",-0.245391845703125
"SYSW","2009-10-01",-0.245391845703125
"SYLM","2009-10-01",-0.245391845703125
"JBAB","2009-10-01",-0.2247314453125
"NRBW","2009-10-01",0.263092041015625
"MEBB","2009-10-01",0.263092041015625
"MEKB","2009-10-01",0.263092041015625
"MEPA","2009-10-01",0.263092041015625
"SWAIN","2009-10-01",0.4283447265625
"OTIS","2009-11-01",0.82489013671875
"CHSWRR","2009-11-01",0.2021484375
"CHSWRG","2009-11-01",0.2021484375
"PSSB","2009-11-01",-0.3197021484375
"PSFB","2009-11-01",-0.3197021484375
"SYSE","2009-11-01",-0.253631591796875
"SYSW","2009-11-01",-0.253631591796875
"SYLM","2009-11-01",-0.253631591796875
"JBAB","2009-11-01",-0.314788818359375
"NRBW","2009-11-01",-0.09454345703125
"MEBB","2009-11-01",-0.09454345703125
"MEKB","2009-11-01",-0.09454345703125
"MEPA","2009-11-01",-0.09454345703125
"SWAIN","2009-11-01",0.538970947265625
"OTIS","2009-12-01",0.3831787109375
"CHSWRR","2009-12-01",-0.55279541015625
"CHSWRG","2009-12-01",-0.55279541015625
"PSSB","2009-12-01",-0.910552978515625
"PSFB","2009-12-01",-0.910552978515625
"SYSE","2009-12-01",-0.813720703125
"SYSW","2009-12-01",-0.813720703125
"SYLM","2009-12-01",-0.813720703125
"JBAB","2009-12-01",-0.73260498046875
"NRBW","2009-12-01",-0.86712646484375
"MEBB","2009-12-01",-0.86712646484375
"MEKB","2009-12-01",-0.86712646484375
"MEPA","2009-12-01",-0.86712646484375
"SWAIN","2009-12-01",0.1746826171875
"OTIS","2010-01-01",0.3988037109375
"CHSWRR","2010-01-01",0.12139892578125
"CHSWRG","2010-01-01",0.12139892578125
"PSSB","2010-01-01",-0.26361083984375
"PSFB","2010-01-01",-0.26361083984375
"SYSE","2010-01-01",-0.2777099609375
"SYSW","2010-01-01",-0.2777099609375
"SYLM","2010-01-01",-0.2777099609375
"JBAB","2010-01-01",-0.2254638671875
"NRBW","2010-01-01",-0.12860107421875
"MEBB","2010-01-01",-0.12860107421875
"MEKB","2010-01-01",-0.12860107421875
"MEPA","2010-01-01",-0.12860107421875
"SWAIN","2010-01-01",0.278533935546875
"OTIS","2010-02-01",-0.54412841796875
"CHSWRR","2010-02-01",-1.40066528320312
"CHSWRG","2010-02-01",-1.40066528320312
"PSSB","2010-02-01",-1.31466674804688
"PSFB","2010-02-01",-1.31466674804688
"SYSE","2010-02-01",-1.32958984375
"SYSW","2010-02-01",-1.32958984375
"SYLM","2010-02-01",-1.32958984375
"JBAB","2010-02-01",-1.11843872070312
"NRBW","2010-02-01",-1.34976196289062
"MEBB","2010-02-01",-1.34976196289062
"MEKB","2010-02-01",-1.34976196289062
"MEPA","2010-02-01",-1.34976196289062
"SWAIN","2010-02-01",-1.47579956054688
"OTIS","2010-03-01",-1.8265380859375
"CHSWRR","2010-03-01",-2.98187255859375
"CHSWRG","2010-03-01",-2.98187255859375
"PSSB","2010-03-01",-2.62274169921875
"PSFB","2010-03-01",-2.62274169921875
"SYSE","2010-03-01",-2.78494262695312
"SYSW","2010-03-01",-2.78494262695312
"SYLM","2010-03-01",-2.78494262695312
"JBAB","2010-03-01",-2.409423828125
"NRBW","2010-03-01",-2.52899169921875
"MEBB","2010-03-01",-2.52899169921875
"MEKB","2010-03-01",-2.52899169921875
"MEPA","2010-03-01",-2.52899169921875
"SWAIN","2010-03-01",-2.6776123046875
"OTIS","2010-04-01",-2.796875
"CHSWRR","2010-04-01",-4.13262939453125
"CHSWRG","2010-04-01",-4.13262939453125
"PSSB","2010-04-01",-3.884521484375
"PSFB","2010-04-01",-3.884521484375
"SYSE","2010-04-01",-4.01913452148438
"SYSW","2010-04-01",-4.01913452148438
"SYLM","2010-04-01",-4.01913452148438
"JBAB","2010-04-01",-3.6787109375
"NRBW","2010-04-01",-3.67025756835938
"MEBB","2010-04-01",-3.67025756835938
"MEKB","2010-04-01",-3.67025756835938
"MEPA","2010-04-01",-3.67025756835938
"SWAIN","2010-04-01",-3.52691650390625
"OTIS","2010-05-01",-3.44537353515625
"CHSWRR","2010-05-01",-4.90280151367188
"CHSWRG","2010-05-01",-4.90280151367188
"PSSB","2010-05-01",-4.59432983398438
"PSFB","2010-05-01",-4.59432983398438
"SYSE","2010-05-01",-4.76165771484375
"SYSW","2010-05-01",-4.76165771484375
"SYLM","2010-05-01",-4.76165771484375
"JBAB","2010-05-01",-4.49911499023438
"NRBW","2010-05-01",-4.48419189453125
"MEBB","2010-05-01",-4.48419189453125
"MEKB","2010-05-01",-4.48419189453125
"MEPA","2010-05-01",-4.48419189453125
"SWAIN","2010-05-01",-4.07217407226562
"OTIS","2010-06-01",-3.43560791015625
"CHSWRR","2010-06-01",-4.8116455078125
"CHSWRG","2010-06-01",-4.8116455078125
"PSSB","2010-06-01",-4.511474609375
"PSFB","2010-06-01",-4.511474609375
"SYSE","2010-06-01",-4.75015258789062
"SYSW","2010-06-01",-4.75015258789062
"SYLM","2010-06-01",-4.75015258789062
"JBAB","2010-06-01",-4.6641845703125
"NRBW","2010-06-01",-4.6658935546875
"MEBB","2010-06-01",-4.6658935546875
"MEKB","2010-06-01",-4.6658935546875
"MEPA","2010-06-01",-4.6658935546875
"SWAIN","2010-06-01",-3.78927612304688
"OTIS","2010-07-01",-2.85733032226562
"CHSWRR","2010-07-01",-4.11517333984375
"CHSWRG","2010-07-01",-4.11517333984375
"PSSB","2010-07-01",-3.93923950195312
"PSFB","2010-07-01",-3.93923950195312
"SYSE","2010-07-01",-4.18853759765625
"SYSW","2010-07-01",-4.18853759765625
"SYLM","2010-07-01",-4.18853759765625
"JBAB","2010-07-01",-4.40863037109375
"NRBW","2010-07-01",-4.35595703125
"MEBB","2010-07-01",-4.35595703125
"MEKB","2010-07-01",-4.35595703125
"MEPA","2010-07-01",-4.35595703125
"SWAIN","2010-07-01",-2.78939819335938
"OTIS","2010-08-01",-2.02572631835938
"CHSWRR","2010-08-01",-3.18719482421875
"CHSWRG","2010-08-01",-3.18719482421875
"PSSB","2010-08-01",-3.1295166015625
"PSFB","2010-08-01",-3.1295166015625
"SYSE","2010-08-01",-3.39456176757812
"SYSW","2010-08-01",-3.39456176757812
"SYLM","2010-08-01",-3.39456176757812
"JBAB","2010-08-01",-3.68402099609375
"NRBW","2010-08-01",-3.52474975585938
"MEBB","2010-08-01",-3.52474975585938
"MEKB","2010-08-01",-3.52474975585938
"MEPA","2010-08-01",-3.52474975585938
"SWAIN","2010-08-01",-1.92568969726562
"OTIS","2010-09-01",-1.13104248046875
"CHSWRR","2010-09-01",-1.80914306640625
"CHSWRG","2010-09-01",-1.80914306640625
"PSSB","2010-09-01",-1.61007690429688
"PSFB","2010-09-01",-1.61007690429688
"SYSE","2010-09-01",-1.88839721679688
"SYSW","2010-09-01",-1.88839721679688
"SYLM","2010-09-01",-1.88839721679688
"JBAB","2010-09-01",-2.08828735351562
"NRBW","2010-09-01",-1.8602294921875
"MEBB","2010-09-01",-1.8602294921875
"MEKB","2010-09-01",-1.8602294921875
"MEPA","2010-09-01",-1.8602294921875
"SWAIN","2010-09-01",-1.13119506835938
"OTIS","2010-10-01",0.49810791015625
"CHSWRR","2010-10-01",0.43865966796875
"CHSWRG","2010-10-01",0.43865966796875
"PSSB","2010-10-01",0.356597900390625
"PSFB","2010-10-01",0.356597900390625
"SYSE","2010-10-01",0.49749755859375
"SYSW","2010-10-01",0.49749755859375
"SYLM","2010-10-01",0.49749755859375
"JBAB","2010-10-01",0.99078369140625
"NRBW","2010-10-01",1.06549072265625
"MEBB","2010-10-01",1.06549072265625
"MEKB","2010-10-01",1.06549072265625
"MEPA","2010-10-01",1.06549072265625
"SWAIN","2010-10-01",0.4246826171875
"OTIS","2010-11-01",0.658721923828125
"CHSWRR","2010-11-01",-0.01104736328125
"CHSWRG","2010-11-01",-0.01104736328125
"PSSB","2010-11-01",-0.433349609375
"PSFB","2010-11-01",-0.433349609375
"SYSE","2010-11-01",-0.256439208984375
"SYSW","2010-11-01",-0.256439208984375
"SYLM","2010-11-01",-0.256439208984375
"JBAB","2010-11-01",0.0826416015625
"NRBW","2010-11-01",0.280364990234375
"MEBB","2010-11-01",0.280364990234375
"MEKB","2010-11-01",0.280364990234375
"MEPA","2010-11-01",0.280364990234375
"SWAIN","2010-11-01",0.188201904296875
"OTIS","2010-12-01",0.274932861328125
"CHSWRR","2010-12-01",-0.3345947265625
"CHSWRG","2010-12-01",-0.3345947265625
"PSSB","2010-12-01",-0.4979248046875
"PSFB","2010-12-01",-0.4979248046875
"SYSE","2010-12-01",-0.437713623046875
"SYSW","2010-12-01",-0.437713623046875
"SYLM","2010-12-01",-0.437713623046875
"JBAB","2010-12-01",-0.362518310546875
"NRBW","2010-12-01",-0.356842041015625
"MEBB","2010-12-01",-0.356842041015625
"MEKB","2010-12-01",-0.356842041015625
"MEPA","2010-12-01",-0.356842041015625
"SWAIN","2010-12-01",-0.4281005859375
"OTIS","2011-01-01",-0.11669921875
"CHSWRR","2011-01-01",-0.730712890625
"CHSWRG","2011-01-01",-0.730712890625
"PSSB","2011-01-01",-0.559661865234375
"PSFB","2011-01-01",-0.559661865234375
"SYSE","2011-01-01",-0.812835693359375
"SYSW","2011-01-01",-0.812835693359375
"SYLM","2011-01-01",-0.812835693359375
"JBAB","2011-01-01",-0.86907958984375
"NRBW","2011-01-01",-0.508209228515625
"MEBB","2011-01-01",-0.508209228515625
"MEKB","2011-01-01",-0.508209228515625
"MEPA","2011-01-01",-0.508209228515625
"SWAIN","2011-01-01",-0.45068359375
"OTIS","2011-02-01",-0.922088623046875
"CHSWRR","2011-02-01",-1.77908325195312
"CHSWRG","2011-02-01",-1.77908325195312
"PSSB","2011-02-01",-1.96597290039062
"PSFB","2011-02-01",-1.96597290039062
"SYSE","2011-02-01",-2.02777099609375
"SYSW","2011-02-01",-2.02777099609375
"SYLM","2011-02-01",-2.02777099609375
"JBAB","2011-02-01",-1.74737548828125
"NRBW","2011-02-01",-1.83978271484375
"MEBB","2011-02-01",-1.83978271484375
"MEKB","2011-02-01",-1.83978271484375
"MEPA","2011-02-01",-1.83978271484375
"SWAIN","2011-02-01",-1.58929443359375
"OTIS","2011-03-01",-1.95578002929688
"CHSWRR","2011-03-01",-3.28176879882812
"CHSWRG","2011-03-01",-3.28176879882812
"PSSB","2011-03-01",-3.36468505859375
"PSFB","2011-03-01",-3.36468505859375
"SYSE","2011-03-01",-3.46612548828125
"SYSW","2011-03-01",-3.46612548828125
"SYLM","2011-03-01",-3.46612548828125
"JBAB","2011-03-01",-3.21987915039062
"NRBW","2011-03-01",-3.28494262695312
"MEBB","2011-03-01",-3.28494262695312
"MEKB","2011-03-01",-3.28494262695312
"MEPA","2011-03-01",-3.28494262695312
"SWAIN","2011-03-01",-2.73037719726562
"OTIS","2011-04-01",-2.93597412109375
"CHSWRR","2011-04-01",-4.39630126953125
"CHSWRG","2011-04-01",-4.39630126953125
"PSSB","2011-04-01",-4.4852294921875
"PSFB","2011-04-01",-4.4852294921875
"SYSE","2011-04-01",-4.61669921875
"SYSW","2011-04-01",-4.61669921875
"SYLM","2011-04-01",-4.61669921875
"JBAB","2011-04-01",-4.32626342773438
"NRBW","2011-04-01",-4.38070678710938
"MEBB","2011-04-01",-4.38070678710938
"MEKB","2011-04-01",-4.38070678710938
"MEPA","2011-04-01",-4.38070678710938
"SWAIN","2011-04-01",-3.51788330078125
"OTIS","2011-05-01",-3.56491088867188
"CHSWRR","2011-05-01",-4.8780517578125
"CHSWRG","2011-05-01",-4.8780517578125
"PSSB","2011-05-01",-5.07009887695312
"PSFB","2011-05-01",-5.07009887695312
"SYSE","2011-05-01",-5.17819213867188
"SYSW","2011-05-01",-5.17819213867188
"SYLM","2011-05-01",-5.17819213867188
"JBAB","2011-05-01",-5.09280395507812
"NRBW","2011-05-01",-5.17486572265625
"MEBB","2011-05-01",-5.17486572265625
"MEKB","2011-05-01",-5.17486572265625
"MEPA","2011-05-01",-5.17486572265625
"SWAIN","2011-05-01",-3.75051879882812
"OTIS","2011-06-01",-3.39678955078125
"CHSWRR","2011-06-01",-4.47903442382812
"CHSWRG","2011-06-01",-4.47903442382812
"PSSB","2011-06-01",-4.6322021484375
"PSFB","2011-06-01",-4.6322021484375
"SYSE","2011-06-01",-4.95089721679688
"SYSW","2011-06-01",-4.95089721679688
"SYLM","2011-06-01",-4.95089721679688
"JBAB","2011-06-01",-5.160888671875
"NRBW","2011-06-01",-5.292236328125
"MEBB","2011-06-01",-5.292236328125
"MEKB","2011-06-01",-5.292236328125
"MEPA","2011-06-01",-5.292236328125
"SWAIN","2011-06-01",-3.41848754882812
"OTIS","2011-07-01",-3.13174438476562
"CHSWRR","2011-07-01",-4.0047607421875
"CHSWRG","2011-07-01",-4.0047607421875
"PSSB","2011-07-01",-4.05560302734375
"PSFB","2011-07-01",-4.05560302734375
"SYSE","2011-07-01",-4.17904663085938
"SYSW","2011-07-01",-4.17904663085938
"SYLM","2011-07-01",-4.17904663085938
"JBAB","2011-07-01",-4.62893676757812
"NRBW","2011-07-01",-4.692626953125
"MEBB","2011-07-01",-4.692626953125
"MEKB","2011-07-01",-4.692626953125
"MEPA","2011-07-01",-4.692626953125
"SWAIN","2011-07-01",-3.08950805664062
"OTIS","2011-08-01",-2.4053955078125
"CHSWRR","2011-08-01",-3.03759765625
"CHSWRG","2011-08-01",-3.03759765625
"PSSB","2011-08-01",-2.82626342773438
"PSFB","2011-08-01",-2.82626342773438
"SYSE","2011-08-01",-3.04983520507812
"SYSW","2011-08-01",-3.04983520507812
"SYLM","2011-08-01",-3.04983520507812
"JBAB","2011-08-01",-3.32376098632812
"NRBW","2011-08-01",-3.40597534179688
"MEBB","2011-08-01",-3.40597534179688
"MEKB","2011-08-01",-3.40597534179688
"MEPA","2011-08-01",-3.40597534179688
"SWAIN","2011-08-01",-2.272216796875
"OTIS","2011-09-01",-1.12884521484375
"CHSWRR","2011-09-01",-1.758056640625
"CHSWRG","2011-09-01",-1.758056640625
"PSSB","2011-09-01",-1.8961181640625
"PSFB","2011-09-01",-1.8961181640625
"SYSE","2011-09-01",-1.97116088867188
"SYSW","2011-09-01",-1.97116088867188
"SYLM","2011-09-01",-1.97116088867188
"JBAB","2011-09-01",-2.21527099609375
"NRBW","2011-09-01",-2.06478881835938
"MEBB","2011-09-01",-2.06478881835938
"MEKB","2011-09-01",-2.06478881835938
"MEPA","2011-09-01",-2.06478881835938
"SWAIN","2011-09-01",-1.048583984375
"OTIS","2011-10-01",0.511444091796875
"CHSWRR","2011-10-01",-0.09405517578125
"CHSWRG","2011-10-01",-0.09405517578125
"PSSB","2011-10-01",-0.13714599609375
"PSFB","2011-10-01",-0.13714599609375
"SYSE","2011-10-01",-0.356048583984375
"SYSW","2011-10-01",-0.356048583984375
"SYLM","2011-10-01",-0.356048583984375
"JBAB","2011-10-01",-0.29791259765625
"NRBW","2011-10-01",0.0174560546875
"MEBB","2011-10-01",0.0174560546875
"MEKB","2011-10-01",0.0174560546875
"MEPA","2011-10-01",0.0174560546875
"SWAIN","2011-10-01",-0.00616455078125
"OTIS","2011-11-01",0.731201171875
"CHSWRR","2011-11-01",0.034515380859375
"CHSWRG","2011-11-01",0.034515380859375
"PSSB","2011-11-01",-0.193878173828125
"PSFB","2011-11-01",-0.193878173828125
"SYSE","2011-11-01",-0.156707763671875
"SYSW","2011-11-01",-0.156707763671875
"SYLM","2011-11-01",-0.156707763671875
"JBAB","2011-11-01",-0.045623779296875
"NRBW","2011-11-01",0.012603759765625
"MEBB","2011-11-01",0.012603759765625
"MEKB","2011-11-01",0.012603759765625
"MEPA","2011-11-01",0.012603759765625
"SWAIN","2011-11-01",0.390869140625
"OTIS","2011-12-01",-0.00665283203125
"CHSWRR","2011-12-01",-0.542755126953125
"CHSWRG","2011-12-01",-0.542755126953125
"PSSB","2011-12-01",-0.907470703125
"PSFB","2011-12-01",-0.907470703125
"SYSE","2011-12-01",-0.64984130859375
"SYSW","2011-12-01",-0.64984130859375
"SYLM","2011-12-01",-0.64984130859375
"JBAB","2011-12-01",-0.440399169921875
"NRBW","2011-12-01",-0.602691650390625
"MEBB","2011-12-01",-0.602691650390625
"MEKB","2011-12-01",-0.602691650390625
"MEPA","2011-12-01",-0.602691650390625
"SWAIN","2011-12-01",-0.271514892578125
"OTIS","2012-01-01",0.270355224609375
"CHSWRR","2012-01-01",-0.02288818359375
"CHSWRG","2012-01-01",-0.02288818359375
"PSSB","2012-01-01",-0.1505126953125
"PSFB","2012-01-01",-0.1505126953125
"SYSE","2012-01-01",-0.24456787109375
"SYSW","2012-01-01",-0.24456787109375
"SYLM","2012-01-01",-0.24456787109375
"JBAB","2012-01-01",-0.424591064453125
"NRBW","2012-01-01",-0.24029541015625
"MEBB","2012-01-01",-0.24029541015625
"MEKB","2012-01-01",-0.24029541015625
"MEPA","2012-01-01",-0.24029541015625
"SWAIN","2012-01-01",0.131072998046875
"OTIS","2012-02-01",-0.80535888671875
"CHSWRR","2012-02-01",-1.7135009765625
"CHSWRG","2012-02-01",-1.7135009765625
"PSSB","2012-02-01",-1.91458129882812
"PSFB","2012-02-01",-1.91458129882812
"SYSE","2012-02-01",-2.067138671875
"SYSW","2012-02-01",-2.067138671875
"SYLM","2012-02-01",-2.067138671875
"JBAB","2012-02-01",-2.02517700195312
"NRBW","2012-02-01",-2.2996826171875
"MEBB","2012-02-01",-2.2996826171875
"MEKB","2012-02-01",-2.2996826171875
"MEPA","2012-02-01",-2.2996826171875
"SWAIN","2012-02-01",-1.2396240234375
"OTIS","2012-03-01",-1.68603515625
"CHSWRR","2012-03-01",-3.12808227539062
"CHSWRG","2012-03-01",-3.12808227539062
"PSSB","2012-03-01",-3.20452880859375
"PSFB","2012-03-01",-3.20452880859375
"SYSE","2012-03-01",-3.43563842773438
"SYSW","2012-03-01",-3.43563842773438
"SYLM","2012-03-01",-3.43563842773438
"JBAB","2012-03-01",-3.30123901367188
"NRBW","2012-03-01",-3.41152954101562
"MEBB","2012-03-01",-3.41152954101562
"MEKB","2012-03-01",-3.41152954101562
"MEPA","2012-03-01",-3.41152954101562
"SWAIN","2012-03-01",-2.2266845703125
"OTIS","2012-04-01",-2.54257202148438
"CHSWRR","2012-04-01",-4.30575561523438
"CHSWRG","2012-04-01",-4.30575561523438
"PSSB","2012-04-01",-4.516845703125
"PSFB","2012-04-01",-4.516845703125
"SYSE","2012-04-01",-4.66445922851562
"SYSW","2012-04-01",-4.66445922851562
"SYLM","2012-04-01",-4.66445922851562
"JBAB","2012-04-01",-4.43582153320312
"NRBW","2012-04-01",-4.57852172851562
"MEBB","2012-04-01",-4.57852172851562
"MEKB","2012-04-01",-4.57852172851562
"MEPA","2012-04-01",-4.57852172851562
"SWAIN","2012-04-01",-3.04898071289062
"OTIS","2012-05-01",-3.0078125
"CHSWRR","2012-05-01",-4.81292724609375
"CHSWRG","2012-05-01",-4.81292724609375
"PSSB","2012-05-01",-5.02413940429688
"PSFB","2012-05-01",-5.02413940429688
"SYSE","2012-05-01",-5.15121459960938
"SYSW","2012-05-01",-5.15121459960938
"SYLM","2012-05-01",-5.15121459960938
"JBAB","2012-05-01",-5.10760498046875
"NRBW","2012-05-01",-5.24066162109375
"MEBB","2012-05-01",-5.24066162109375
"MEKB","2012-05-01",-5.24066162109375
"MEPA","2012-05-01",-5.24066162109375
"SWAIN","2012-05-01",-3.43292236328125
"OTIS","2012-06-01",-3.179931640625
"CHSWRR","2012-06-01",-4.56365966796875
"CHSWRG","2012-06-01",-4.56365966796875
"PSSB","2012-06-01",-4.74945068359375
"PSFB","2012-06-01",-4.74945068359375
"SYSE","2012-06-01",-4.86529541015625
"SYSW","2012-06-01",-4.86529541015625
"SYLM","2012-06-01",-4.86529541015625
"JBAB","2012-06-01",-5.07284545898438
"NRBW","2012-06-01",-5.2265625
"MEBB","2012-06-01",-5.2265625
"MEKB","2012-06-01",-5.2265625
"MEPA","2012-06-01",-5.2265625
"SWAIN","2012-06-01",-3.41790771484375
"OTIS","2012-07-01",-2.95278930664062
"CHSWRR","2012-07-01",-3.99420166015625
"CHSWRG","2012-07-01",-3.99420166015625
"PSSB","2012-07-01",-3.9061279296875
"PSFB","2012-07-01",-3.9061279296875
"SYSE","2012-07-01",-4.04708862304688
"SYSW","2012-07-01",-4.04708862304688
"SYLM","2012-07-01",-4.04708862304688
"JBAB","2012-07-01",-4.17782592773438
"NRBW","2012-07-01",-4.3470458984375
"MEBB","2012-07-01",-4.3470458984375
"MEKB","2012-07-01",-4.3470458984375
"MEPA","2012-07-01",-4.3470458984375
"SWAIN","2012-07-01",-2.9876708984375
"OTIS","2012-08-01",-2.0416259765625
"CHSWRR","2012-08-01",-2.42059326171875
"CHSWRG","2012-08-01",-2.42059326171875
"PSSB","2012-08-01",-2.17935180664062
"PSFB","2012-08-01",-2.17935180664062
"SYSE","2012-08-01",-2.25765991210938
"SYSW","2012-08-01",-2.25765991210938
"SYLM","2012-08-01",-2.25765991210938
"JBAB","2012-08-01",-2.23104858398438
"NRBW","2012-08-01",-1.8529052734375
"MEBB","2012-08-01",-1.8529052734375
"MEKB","2012-08-01",-1.8529052734375
"MEPA","2012-08-01",-1.8529052734375
"SWAIN","2012-08-01",-1.84182739257812
"OTIS","2012-09-01",-0.937652587890625
"CHSWRR","2012-09-01",-1.17330932617188
"CHSWRG","2012-09-01",-1.17330932617188
"PSSB","2012-09-01",-1.30743408203125
"PSFB","2012-09-01",-1.30743408203125
"SYSE","2012-09-01",-1.32809448242188
"SYSW","2012-09-01",-1.32809448242188
"SYLM","2012-09-01",-1.32809448242188
"JBAB","2012-09-01",-1.3551025390625
"NRBW","2012-09-01",-0.6744384765625
"MEBB","2012-09-01",-0.6744384765625
"MEKB","2012-09-01",-0.6744384765625
"MEPA","2012-09-01",-0.6744384765625
"SWAIN","2012-09-01",-0.86077880859375
"OTIS","2012-10-01",0.6405029296875
"CHSWRR","2012-10-01",0.401153564453125
"CHSWRG","2012-10-01",0.401153564453125
"PSSB","2012-10-01",0.14288330078125
"PSFB","2012-10-01",0.14288330078125
"SYSE","2012-10-01",0.19677734375
"SYSW","2012-10-01",0.19677734375
"SYLM","2012-10-01",0.19677734375
"JBAB","2012-10-01",0.2420654296875
"NRBW","2012-10-01",0.6258544921875
"MEBB","2012-10-01",0.6258544921875
"MEKB","2012-10-01",0.6258544921875
"MEPA","2012-10-01",0.6258544921875
"SWAIN","2012-10-01",0.463836669921875
"OTIS","2012-11-01",0.4169921875
"CHSWRR","2012-11-01",0.04193115234375
"CHSWRG","2012-11-01",0.04193115234375
"PSSB","2012-11-01",-0.475341796875
"PSFB","2012-11-01",-0.475341796875
"SYSE","2012-11-01",-0.3671875
"SYSW","2012-11-01",-0.3671875
"SYLM","2012-11-01",-0.3671875
"JBAB","2012-11-01",-0.153900146484375
"NRBW","2012-11-01",0.028350830078125
"MEBB","2012-11-01",0.028350830078125
"MEKB","2012-11-01",0.028350830078125
"MEPA","2012-11-01",0.028350830078125
"SWAIN","2012-11-01",0.2664794921875
"OTIS","2012-12-01",-0.141021728515625
"CHSWRR","2012-12-01",-0.62176513671875
"CHSWRG","2012-12-01",-0.62176513671875
